387 CONVENT AVENUE,1920
385 CONVENT AVENUE,1920
383 CONVENT AVENUE,1920
381 CONVENT AVENUE,1920
435 WEST 146 STREET,1920
431 WEST 146 STREET,1920
429 WEST 146 STREET,1920
421 WEST 146 STREET,1920
417 WEST 146 STREET,1926
413 WEST 146 STREET,1920
411 WEST 146 STREET,1920
407 WEST 146 STREET,1920
723 ST NICHOLAS AVENUE,1906
729 ST NICHOLAS AVENUE,1920
731 ST NICHOLAS AVENUE,1920
733 ST NICHOLAS AVENUE,1920
737 ST NICHOLAS AVENUE,1920
402 WEST 147 STREET,1899
406 WEST 147 STREET,1920
408 WEST 147 STREET,1899
410 WEST 147 STREET,1899
412 WEST 147 STREET,1899
416 WEST 147 STREET,1920
418 WEST 147 STREET,1920
420 WEST 147 STREET,1899
422 WEST 147 STREET,1920
426 WEST 147 STREET,1920
428 WEST 147 STREET,1920
430 WEST 147 STREET,1920
450 WEST 147 STREET,1909
452 WEST 147 STREET,1959
460 WEST 147 STREET,1920
1753 AMSTERDAM AVENUE,1920
1751 AMSTERDAM AVENUE,1926
1749 AMSTERDAM AVENUE,1926
1747 AMSTERDAM AVENUE,1926
389 CONVENT AVENUE,1910
433 WEST 146 STREET,1926
427 WEST 146 STREET,1926
423 WEST 146 STREET,1926
419 WEST 146 STREET,1926
415 WEST 146 STREET,1920
409 WEST 146 STREET,1926
735 ST NICHOLAS AVENUE,1926
739 ST NICHOLAS AVENUE,1926
404 WEST 147 STREET,1899
414 WEST 147 STREET,1926
424 WEST 147 STREET,1899
425 WEST 146 STREET,1915
1761 AMSTERDAM AVENUE,1926
1763 AMSTERDAM AVENUE,1928
469 WEST 147 STREET,1926
467 WEST 147 STREET,1926
463 WEST 147 STREET,1926
461 WEST 147 STREET,1997
459 WEST 147 STREET,1926
455 WEST 147 STREET,1899
400 CONVENT AVENUE,1926
441 WEST 147 STREET,1920
439 WEST 147 STREET,1926
437 WEST 147 STREET,1926
433 WEST 147 STREET,1926
427 WEST 147 STREET,1920
425 WEST 147 STREET,1901
421 WEST 147 STREET,1901
419 WEST 147 STREET,1899
415 WEST 147 STREET,1926
413 WEST 147 STREET,1899
409 WEST 147 STREET,1901
405 WEST 147 STREET,1901
401 WEST 147 STREET,1901
745 ST NICHOLAS AVENUE,1920
749 ST NICHOLAS AVENUE,1926
751 ST NICHOLAS AVENUE,1926
400 WEST 148 STREET,1926
402 WEST 148 STREET,1907
412 WEST 148 STREET,1907
419 CONVENT AVENUE,1901
415 CONVENT AVENUE,1901
411 CONVENT AVENUE,1901
408 CONVENT AVENUE,1899
410 CONVENT AVENUE,1899
412 CONVENT AVENUE,1899
414 CONVENT AVENUE,1926
416 CONVENT AVENUE,1899
450 WEST 148 STREET,1899
454 WEST 148 STREET,1922
472 WEST 148 STREET,1901
474 WEST 148 STREET,1926
1773 AMSTERDAM AVENUE,1920
465 WEST 147 STREET,1920
457 WEST 147 STREET,1920
435 WEST 147 STREET,1899
429 WEST 147 STREET,1899
423 WEST 147 STREET,1901
417 WEST 147 STREET,1930
411 WEST 147 STREET,1899
407 WEST 147 STREET,1932
403 WEST 147 STREET,1901
741 ST NICHOLAS AVENUE,1926
747 ST NICHOLAS AVENUE,1920
417 CONVENT AVENUE,1901
413 CONVENT AVENUE,1901
470 WEST 148 STREET,1901
753 ST NICHOLAS AVENUE,2009
1781 AMSTERDAM AVENUE,1946
1783 AMSTERDAM AVENUE,1946
1785 AMSTERDAM AVENUE,1900
1787 AMSTERDAM AVENUE,1920
465 WEST 148 STREET,1920
461 WEST 148 STREET,1920
459 WEST 148 STREET,1901
457 WEST 148 STREET,1901
453 WEST 148 STREET,1901
420 CONVENT AVENUE,1926
424 CONVENT AVENUE,1901
428 CONVENT AVENUE,1926
431 CONVENT AVENUE,1926
429 CONVENT AVENUE,1901
427 CONVENT AVENUE,1926
425 CONVENT AVENUE,1901
423 CONVENT AVENUE,1910
423 WEST 148 STREET,1899
421 WEST 148 STREET,1920
419 WEST 148 STREET,1899
417 WEST 148 STREET,1899
413 WEST 148 STREET,1899
411 WEST 148 STREET,1899
409 WEST 148 STREET,1899
407 WEST 148 STREET,1899
403 WEST 148 STREET,1899
757 ST NICHOLAS AVENUE,1920
761 ST NICHOLAS AVENUE,1920
763 ST NICHOLAS AVENUE,1926
767 ST NICHOLAS AVENUE,1920
769 ST NICHOLAS AVENUE,1926
771 ST NICHOLAS AVENUE,1920
773 ST NICHOLAS AVENUE,1920
404 WEST 149 STREET,1926
406 WEST 149 STREET,1926
408 WEST 149 STREET,1926
412 WEST 149 STREET,1926
414 WEST 149 STREET,1899
416 WEST 149 STREET,1899
435 CONVENT AVENUE,1902
450 WEST 149 STREET,1909
452 WEST 149 STREET,1902
460 WEST 149 STREET,1910
1795 AMSTERDAM AVENUE,1920
1793 AMSTERDAM AVENUE,1926
1791 AMSTERDAM AVENUE,1920
455 WEST 148 STREET,1910
422 CONVENT AVENUE,1910
426 CONVENT AVENUE,1910
430 CONVENT AVENUE,1901
415 WEST 148 STREET,1899
405 WEST 148 STREET,1899
759 ST NICHOLAS AVENUE,1920
775 ST NICHOLAS AVENUE,1920
410 WEST 149 STREET,1899
765 ST NICHOLAS AVENUE,1920
1801 AMSTERDAM AVENUE,1930
451 WEST 149 STREET,1967
441 CONVENT AVENUE,1951
781 ST NICHOLAS AVENUE,1920
783 ST NICHOLAS AVENUE,1926
785 ST NICHOLAS AVENUE,1920
787 ST NICHOLAS AVENUE,1920
791 ST NICHOLAS AVENUE,2000
795 ST NICHOLAS AVENUE,1920
408 WEST 150 STREET,1920
416 WEST 150 STREET,1920
420 WEST 150 STREET,1926
459 CONVENT AVENUE,1920
455 CONVENT AVENUE,1915
455 CONVENT AVENUE,1915
453 CONVENT AVENUE,1920
451 CONVENT AVENUE,1920
450 WEST 150 STREET,2010
454 WEST 150 STREET,1899
458 WEST 150 STREET,1899
460 WEST 150 STREET,1899
464 WEST 150 STREET,1926
470 WEST 150 STREET,1920
474 WEST 150 STREET,1916
1813 AMSTERDAM AVENUE,1926
1809 AMSTERDAM AVENUE,1926
418 WEST 150 STREET,1899
422 WEST 150 STREET,1899
456 WEST 150 STREET,1899
789 ST NICHOLAS AVENUE,1920
1821 AMSTERDAM AVENUE,1984
475 WEST 150 STREET,1910
465 WEST 150 STREET,1910
463 WEST 150 STREET,1920
457 WEST 150 STREET,1926
460 CONVENT AVENUE,1920
419 WEST 150 STREET,1980
417 WEST 150 STREET,1920
415 WEST 150 STREET,2007
801 ST NICHOLAS AVENUE,1909
800 ST NICHOLAS AVENUE,1963
809 ST NICHOLAS AVENUE,1926
811 ST NICHOLAS AVENUE,1920
813 ST NICHOLAS AVENUE,1920
400 WEST 151 STREET,1920
416 WEST 151 STREET,1910
471 CONVENT AVENUE,1910
468 CONVENT AVENUE,1920
1835 AMSTERDAM AVENUE,1926
461 WEST 150 STREET,2011
1841 AMSTERDAM AVENUE,1926
445 WEST 151 STREET,1920
480 CONVENT AVENUE,1926
484 CONVENT AVENUE,1926
820 ST NICHOLAS AVENUE,1926
828 ST NICHOLAS AVENUE,1926
830 ST NICHOLAS AVENUE,1920
400 WEST 152 STREET,1926
486 CONVENT AVENUE,1926
448 WEST 152 STREET,1926
450 WEST 152 STREET,1906
454 WEST 152 STREET,1926
456 WEST 152 STREET,1926
460 WEST 152 STREET,1926
464 WEST 152 STREET,1920
466 WEST 152 STREET,1926
474 WEST 152 STREET,1993
458 WEST 152 STREET,1899
443 WEST 151 STREET,1926
1861 AMSTERDAM AVENUE,1900
465 WEST 152 STREET,1926
455 WEST 152 STREET,1970
453 WEST 152 STREET,1926
848 ST NICHOLAS AVENUE,1899
846 ST NICHOLAS AVENUE,1900
844 ST NICHOLAS AVENUE,1800
842 ST NICHOLAS AVENUE,1926
401 WEST 152 STREET,1910
43 ST NICHOLAS PLACE,1910
47 ST NICHOLAS PLACE,1920
51 ST NICHOLAS PLACE,1899
53 ST NICHOLAS PLACE,1899
55 ST NICHOLAS PLACE,1920
57 ST NICHOLAS PLACE,1920
61 ST NICHOLAS PLACE,1920
854 ST NICHOLAS AVENUE,1899
852 ST NICHOLAS AVENUE,1920
850 ST NICHOLAS AVENUE,1899
849 ST NICHOLAS AVENUE,1920
853 ST NICHOLAS AVENUE,1920
402 WEST 153 STREET,1920
444 WEST 153 STREET,1924
450 WEST 153 STREET,1920
454 WEST 153 STREET,1899
458 WEST 153 STREET,1899
460 WEST 153 STREET,1899
462 WEST 153 STREET,1900
466 WEST 153 STREET,1926
468 WEST 153 STREET,1920
1879 AMSTERDAM AVENUE,1926
1877 AMSTERDAM AVENUE,1926
1875 AMSTERDAM AVENUE,1926
1871 AMSTERDAM AVENUE,1926
45 ST NICHOLAS PLACE,1926
49 ST NICHOLAS PLACE,1920
452 WEST 153 STREET,1899
456 WEST 153 STREET,1899
464 WEST 153 STREET,1899
1873 AMSTERDAM AVENUE,1926
469 WEST 152 STREET,1920
1881 AMSTERDAM AVENUE,1940
1883 AMSTERDAM AVENUE,1940
1885 AMSTERDAM AVENUE,1940
1887 AMSTERDAM AVENUE,1940
467 WEST 153 STREET,1899
465 WEST 153 STREET,1899
461 WEST 153 STREET,1920
459 WEST 153 STREET,1920
457 WEST 153 STREET,1899
447 WEST 153 STREET,1920
445 WEST 153 STREET,1911
869 ST NICHOLAS AVENUE,1911
871 ST NICHOLAS AVENUE,1920
873 ST NICHOLAS AVENUE,1900
875 ST NICHOLAS AVENUE,1920
877 ST NICHOLAS AVENUE,1920
408 WEST 154 STREET,1900
410 WEST 154 STREET,1910
412 WEST 154 STREET,1899
414 WEST 154 STREET,1899
416 WEST 154 STREET,1899
418 WEST 154 STREET,1899
420 WEST 154 STREET,1899
422 WEST 154 STREET,1926
424 WEST 154 STREET,1926
426 WEST 154 STREET,1899
432 WEST 154 STREET,1899
434 WEST 154 STREET,1972
1895 AMSTERDAM AVENUE,1926
1893 AMSTERDAM AVENUE,1926
1889 AMSTERDAM AVENUE,1967
1901 AMSTERDAM AVENUE,1961
429 WEST 154 STREET,1915
427 WEST 154 STREET,1985
425 WEST 154 STREET,1926
423 WEST 154 STREET,1920
421 WEST 154 STREET,1899
419 WEST 154 STREET,1899
417 WEST 154 STREET,1926
415 WEST 154 STREET,1899
413 WEST 154 STREET,1899
411 WEST 154 STREET,1926
881 ST NICHOLAS AVENUE,1922
883 ST NICHOLAS AVENUE,1901
885 ST NICHOLAS AVENUE,1901
887 ST NICHOLAS AVENUE,1901
889 ST NICHOLAS AVENUE,1925
454 WEST 155 STREET,1925
458 WEST 155 STREET,1988
463 WEST 153 STREET,1899
428 WEST 154 STREET,1899
430 WEST 154 STREET,1899
67 ST NICHOLAS PLACE,1923
79 ST NICHOLAS PLACE,1926
83 ST NICHOLAS PLACE,1926
87 ST NICHOLAS PLACE,1926
89 ST NICHOLAS PLACE,1920
416 WEST 155 STREET,1962
880 ST NICHOLAS AVENUE,1920
876 ST NICHOLAS AVENUE,1974
870 ST NICHOLAS AVENUE,1926
3410 BROADWAY,1920
543 WEST 138 STREET,1924
30 HAMILTON PLACE,1922
35 HAMILTON PLACE,1922
529 WEST 138 STREET,1910
525 WEST 138 STREET,1910
523 WEST 138 STREET,1910
519 WEST 138 STREET,1910
515 WEST 138 STREET,1910
511 WEST 138 STREET,1910
507 WEST 138 STREET,1910
505 WEST 138 STREET,1910
1580 AMSTERDAM AVENUE,1905
1590 AMSTERDAM AVENUE,1905
504 WEST 139 STREET,1910
508 WEST 139 STREET,1910
518 WEST 139 STREET,1910
526 WEST 139 STREET,1910
3420 BROADWAY,1910
565 WEST 139 STREET,1910
563 WEST 139 STREET,1955
44 HAMILTON PLACE,1926
51 HAMILTON PLACE,1908
519 WEST 139 STREET,1910
515 WEST 139 STREET,1910
511 WEST 139 STREET,1910
507 WEST 139 STREET,1905
503 WEST 139 STREET,1926
1606 AMSTERDAM AVENUE,1910
1608 AMSTERDAM AVENUE,1910
1614 AMSTERDAM AVENUE,1926
1616 AMSTERDAM AVENUE,1916
508 WEST 140 STREET,1912
518 WEST 140 STREET,1899
520 WEST 140 STREET,1910
524 WEST 140 STREET,1899
61 HAMILTON PLACE,1910
48 HAMILTON PLACE,1899
52 HAMILTON PLACE,1899
58 HAMILTON PLACE,1910
540 WEST 140 STREET,1910
542 WEST 140 STREET,1910
546 WEST 140 STREET,1920
550 WEST 140 STREET,1920
3430 BROADWAY,1930
516 WEST 140 STREET,1899
522 WEST 140 STREET,1899
50 HAMILTON PLACE,1899
56 HAMILTON PLACE,1899
544 WEST 140 STREET,1910
548 WEST 140 STREET,1910
3440 BROADWAY,1906
563 WEST 140 STREET,1920
559 WEST 140 STREET,1920
557 WEST 140 STREET,1910
79 HAMILTON PLACE,1910
83 HAMILTON PLACE,1920
509 WEST 140 STREET,1920
507 WEST 140 STREET,1920
503 WEST 140 STREET,1926
1624 AMSTERDAM AVENUE,1920
1626 AMSTERDAM AVENUE,1920
1638 AMSTERDAM AVENUE,1920
502 WEST 141 STREET,1910
87 HAMILTON PLACE,1920
552 WEST 141 STREET,1910
556 WEST 141 STREET,1920
572 WEST 141 STREET,1910
3450 BROADWAY,1925
3458 BROADWAY,1910
559 WEST 141 STREET,1926
557 WEST 141 STREET,1899
553 WEST 141 STREET,1926
551 WEST 141 STREET,1910
545 WEST 141 STREET,1899
543 WEST 141 STREET,1899
541 WEST 141 STREET,1899
537 WEST 141 STREET,1899
533 WEST 141 STREET,1920
529 WEST 141 STREET,1910
525 WEST 141 STREET,1920
523 WEST 141 STREET,1920
519 WEST 141 STREET,1920
90 HAMILTON PLACE,1920
99 HAMILTON PLACE,1910
93 HAMILTON PLACE,1920
503 WEST 141 STREET,1920
1640 AMSTERDAM AVENUE,1920
1646 AMSTERDAM AVENUE,1920
1648 AMSTERDAM AVENUE,1920
1650 AMSTERDAM AVENUE,1920
1652 AMSTERDAM AVENUE,1920
1654 AMSTERDAM AVENUE,1920
502 WEST 142 STREET,1920
107 HAMILTON PLACE,1910
105 HAMILTON PLACE,1926
103 HAMILTON PLACE,1910
101 HAMILTON PLACE,1910
98 HAMILTON PLACE,1900
504 WEST 142 STREET,1920
506 WEST 142 STREET,1910
508 WEST 142 STREET,1910
512 WEST 142 STREET,1910
514 WEST 142 STREET,1910
518 WEST 142 STREET,1910
520 WEST 142 STREET,1910
524 WEST 142 STREET,1910
528 WEST 142 STREET,1910
530 WEST 142 STREET,1899
532 WEST 142 STREET,1899
536 WEST 142 STREET,1910
538 WEST 142 STREET,1910
542 WEST 142 STREET,1910
544 WEST 142 STREET,1910
548 WEST 142 STREET,1920
550 WEST 142 STREET,1900
554 WEST 142 STREET,1899
3478 BROADWAY,1910
3476 BROADWAY,1910
3474 BROADWAY,1910
3470 BROADWAY,1910
539 WEST 141 STREET,1899
535 WEST 141 STREET,1910
531 WEST 141 STREET,1899
527 WEST 141 STREET,1910
521 WEST 141 STREET,1910
510 WEST 142 STREET,1910
516 WEST 142 STREET,1910
522 WEST 142 STREET,1910
526 WEST 142 STREET,1910
534 WEST 142 STREET,1910
540 WEST 142 STREET,1910
546 WEST 142 STREET,1910
552 WEST 142 STREET,1910
3472 BROADWAY,1910
3486 BROADWAY,1906
545 WEST 142 STREET,1920
541 WEST 142 STREET,1930
539 WEST 142 STREET,1910
537 WEST 142 STREET,1910
535 WEST 142 STREET,1910
533 WEST 142 STREET,1910
529 WEST 142 STREET,1930
527 WEST 142 STREET,1910
525 WEST 142 STREET,1910
523 WEST 142 STREET,1926
517 WEST 142 STREET,1899
515 WEST 142 STREET,1899
511 WEST 142 STREET,1926
509 WEST 142 STREET,1910
507 WEST 142 STREET,1910
116 HAMILTON PLACE,1910
115 HAMILTON PLACE,1910
1664 AMSTERDAM AVENUE,2010
135 HAMILTON PLACE,1920
122 HAMILTON PLACE,1930
502 WEST 143 STREET,1920
504 WEST 143 STREET,1920
512 WEST 143 STREET,1899
516 WEST 143 STREET,1920
520 WEST 143 STREET,1899
524 WEST 143 STREET,1899
528 WEST 143 STREET,1910
530 WEST 143 STREET,1899
532 WEST 143 STREET,1920
536 WEST 143 STREET,1920
3488 BROADWAY,1920
531 WEST 142 STREET,1910
519 WEST 142 STREET,1926
513 WEST 142 STREET,1926
522 WEST 143 STREET,1900
526 WEST 143 STREET,1899
3502 BROADWAY,1920
529 WEST 143 STREET,1910
527 WEST 143 STREET,1910
523 WEST 143 STREET,1910
519 WEST 143 STREET,1920
515 WEST 143 STREET,1908
511 WEST 143 STREET,1920
505 WEST 143 STREET,1920
501 WEST 143 STREET,1920
144 HAMILTON PLACE,1920
510 WEST 144 STREET,1925
520 WEST 144 STREET,1910
530 WEST 144 STREET,1910
540 WEST 144 STREET,1910
550 WEST 144 STREET,1910
560 WEST 144 STREET,1920
3512 BROADWAY,1920
3520 BROADWAY,1920
561 WEST 144 STREET,1910
557 WEST 144 STREET,1910
553 WEST 144 STREET,1910
549 WEST 144 STREET,1910
545 WEST 144 STREET,1910
541 WEST 144 STREET,1920
537 WEST 144 STREET,1910
533 WEST 144 STREET,1910
531 WEST 144 STREET,1910
521 WEST 144 STREET,1880
517 WEST 144 STREET,1880
515 WEST 144 STREET,1910
511 WEST 144 STREET,1910
509 WEST 144 STREET,1910
505 WEST 144 STREET,1899
1700 AMSTERDAM AVENUE,1910
1702 AMSTERDAM AVENUE,1910
1704 AMSTERDAM AVENUE,1920
1714 AMSTERDAM AVENUE,1910
504 WEST 145 STREET,1910
506 WEST 145 STREET,1910
508 WEST 145 STREET,1992
510 WEST 145 STREET,1972
518 WEST 145 STREET,2002
520 WEST 145 STREET,1915
524 WEST 145 STREET,1920
532 WEST 145 STREET,1905
538 WEST 145 STREET,1905
3534 BROADWAY,1910
535 WEST 144 STREET,1910
529 WEST 144 STREET,1910
513 WEST 144 STREET,1910
507 WEST 144 STREET,1910
503 WEST 144 STREET,1926
539 WEST 144 STREET,1900
3542 BROADWAY,1908
543 WEST 145 STREET,1930
533 WEST 145 STREET,1915
531 WEST 145 STREET,1915
529 WEST 145 STREET,1915
525 WEST 145 STREET,1902
515 WEST 145 STREET,1926
513 WEST 145 STREET,1900
511 WEST 145 STREET,1930
507 WEST 145 STREET,1930
505 WEST 145 STREET,1930
1720 AMSTERDAM AVENUE,1926
1722 AMSTERDAM AVENUE,1910
1724 AMSTERDAM AVENUE,1929
1726 AMSTERDAM AVENUE,1910
1728 AMSTERDAM AVENUE,1910
1730 AMSTERDAM AVENUE,1910
1732 AMSTERDAM AVENUE,1910
1734 AMSTERDAM AVENUE,1911
506 WEST 146 STREET,1910
510 WEST 146 STREET,1910
514 WEST 146 STREET,1910
518 WEST 146 STREET,1910
540 WEST 146 STREET,1920
546 WEST 146 STREET,1930
550 WEST 146 STREET,1920
552 WEST 146 STREET,1920
3556 BROADWAY,1925
3550 BROADWAY,1930
504 WEST 146 STREET,1930
3560 BROADWAY,1912
553 WEST 146 STREET,1912
543 WEST 146 STREET,1920
525 WEST 146 STREET,1926
523 WEST 146 STREET,1930
1740 AMSTERDAM AVENUE,1969
522 WEST 147 STREET,1911
526 WEST 147 STREET,1920
530 WEST 147 STREET,1930
534 WEST 147 STREET,1930
542 WEST 147 STREET,1930
544 WEST 147 STREET,1930
3570 BROADWAY,1940
3580 BROADWAY,1940
547 WEST 147 STREET,1940
543 WEST 147 STREET,1899
539 WEST 147 STREET,1901
537 WEST 147 STREET,1926
533 WEST 147 STREET,2006
527 WEST 147 STREET,1926
519 WEST 147 STREET,1930
515 WEST 147 STREET,1930
511 WEST 147 STREET,1930
507 WEST 147 STREET,1930
505 WEST 147 STREET,1930
503 WEST 147 STREET,1930
1760 AMSTERDAM AVENUE,1930
1764 AMSTERDAM AVENUE,1930
1766 AMSTERDAM AVENUE,1930
1768 AMSTERDAM AVENUE,1930
1770 AMSTERDAM AVENUE,1920
1772 AMSTERDAM AVENUE,1920
1774 AMSTERDAM AVENUE,1930
502 WEST 148 STREET,1920
506 WEST 148 STREET,1903
510 WEST 148 STREET,1930
514 WEST 148 STREET,1920
518 WEST 148 STREET,1920
522 WEST 148 STREET,1920
530 WEST 148 STREET,1900
534 WEST 148 STREET,1910
536 WEST 148 STREET,1926
540 WEST 148 STREET,1900
544 WEST 148 STREET,1910
546 WEST 148 STREET,1926
550 WEST 148 STREET,1926
552 WEST 148 STREET,1926
554 WEST 148 STREET,1920
558 WEST 148 STREET,1920
3590 BROADWAY,1920
541 WEST 147 STREET,1910
535 WEST 147 STREET,1901
523 WEST 147 STREET,1899
532 WEST 148 STREET,1920
538 WEST 148 STREET,1920
542 WEST 148 STREET,1920
548 WEST 148 STREET,1926
529 WEST 147 STREET,2005
3600 BROADWAY,1920
3604 BROADWAY,1920
557 WEST 148 STREET,1920
555 WEST 148 STREET,1920
553 WEST 148 STREET,1910
545 WEST 148 STREET,1920
539 WEST 148 STREET,1920
537 WEST 148 STREET,1920
535 WEST 148 STREET,1920
531 WEST 148 STREET,1920
529 WEST 148 STREET,1890
525 WEST 148 STREET,1915
523 WEST 148 STREET,1910
519 WEST 148 STREET,1890
517 WEST 148 STREET,1890
511 WEST 148 STREET,1946
505 WEST 148 STREET,1900
503 WEST 148 STREET,1900
1780 AMSTERDAM AVENUE,1910
1784 AMSTERDAM AVENUE,1910
1786 AMSTERDAM AVENUE,1910
1788 AMSTERDAM AVENUE,1930
1790 AMSTERDAM AVENUE,1910
1792 AMSTERDAM AVENUE,1890
1794 AMSTERDAM AVENUE,1890
502 WEST 149 STREET,1890
504 WEST 149 STREET,1910
508 WEST 149 STREET,1950
512 WEST 149 STREET,1926
514 WEST 149 STREET,1926
518 WEST 149 STREET,1926
522 WEST 149 STREET,1926
524 WEST 149 STREET,1910
528 WEST 149 STREET,1910
532 WEST 149 STREET,1910
534 WEST 149 STREET,1910
536 WEST 149 STREET,1910
540 WEST 149 STREET,1899
542 WEST 149 STREET,1910
548 WEST 149 STREET,1910
552 WEST 149 STREET,1926
558 WEST 149 STREET,1910
560 WEST 149 STREET,1920
562 WEST 149 STREET,1920
3612 BROADWAY,1920
3608 BROADWAY,1910
551 WEST 148 STREET,1910
533 WEST 148 STREET,1910
527 WEST 148 STREET,1899
521 WEST 148 STREET,1910
515 WEST 148 STREET,1910
506 WEST 149 STREET,1910
510 WEST 149 STREET,1910
516 WEST 149 STREET,1926
520 WEST 149 STREET,1910
526 WEST 149 STREET,1910
530 WEST 149 STREET,1910
538 WEST 149 STREET,1910
550 WEST 149 STREET,1910
3624 BROADWAY,1920
561 WEST 149 STREET,1910
551 WEST 149 STREET,1910
549 WEST 149 STREET,1910
547 WEST 149 STREET,1910
537 WEST 149 STREET,1910
535 WEST 149 STREET,1905
533 WEST 149 STREET,1905
529 WEST 149 STREET,1905
525 WEST 149 STREET,1926
523 WEST 149 STREET,1910
519 WEST 149 STREET,1928
515 WEST 149 STREET,1910
509 WEST 149 STREET,1920
507 WEST 149 STREET,1928
505 WEST 149 STREET,1905
503 WEST 149 STREET,1926
1800 AMSTERDAM AVENUE,1920
1802 AMSTERDAM AVENUE,1910
1804 AMSTERDAM AVENUE,1910
1806 AMSTERDAM AVENUE,1910
1808 AMSTERDAM AVENUE,1910
1810 AMSTERDAM AVENUE,1910
1812 AMSTERDAM AVENUE,1910
1814 AMSTERDAM AVENUE,1930
506 WEST 150 STREET,1950
510 WEST 150 STREET,1930
520 WEST 150 STREET,1910
522 WEST 150 STREET,1910
526 WEST 150 STREET,1910
530 WEST 150 STREET,1926
534 WEST 150 STREET,1910
536 WEST 150 STREET,1900
540 WEST 150 STREET,1926
542 WEST 150 STREET,1910
544 WEST 150 STREET,1926
548 WEST 150 STREET,1900
552 WEST 150 STREET,1926
554 WEST 150 STREET,1926
556 WEST 150 STREET,1903
558 WEST 150 STREET,1910
560 WEST 150 STREET,1926
564 WEST 150 STREET,1916
570 WEST 150 STREET,1926
3632 BROADWAY,1970
545 WEST 149 STREET,1920
531 WEST 149 STREET,1920
527 WEST 149 STREET,1905
521 WEST 149 STREET,1900
511 WEST 149 STREET,1890
518 WEST 150 STREET,1926
524 WEST 150 STREET,1910
528 WEST 150 STREET,1910
532 WEST 150 STREET,1900
538 WEST 150 STREET,1900
546 WEST 150 STREET,1900
550 WEST 150 STREET,1900
513 WEST 149 STREET,1928
517 WEST 149 STREET,1926
3640 BROADWAY,1910
563 WEST 150 STREET,1930
557 WEST 150 STREET,1930
545 WEST 150 STREET,1920
541 WEST 150 STREET,1910
537 WEST 150 STREET,1910
533 WEST 150 STREET,1910
531 WEST 150 STREET,1890
529 WEST 150 STREET,1910
525 WEST 150 STREET,1910
523 WEST 150 STREET,1910
519 WEST 150 STREET,1910
517 WEST 150 STREET,1920
513 WEST 150 STREET,1910
511 WEST 150 STREET,1910
507 WEST 150 STREET,1910
505 WEST 150 STREET,1910
501 WEST 150 STREET,1900
1820 AMSTERDAM AVENUE,1920
502 WEST 151 STREET,1920
506 WEST 151 STREET,1900
508 WEST 151 STREET,1905
510 WEST 151 STREET,1905
512 WEST 151 STREET,1920
516 WEST 151 STREET,1920
520 WEST 151 STREET,1905
522 WEST 151 STREET,1905
524 WEST 151 STREET,1905
526 WEST 151 STREET,1930
558 WEST 151 STREET,1977
560 WEST 151 STREET,1910
3656 BROADWAY,1905
3652 BROADWAY,1926
3650 BROADWAY,1926
527 WEST 150 STREET,1910
521 WEST 150 STREET,1910
515 WEST 150 STREET,1910
509 WEST 150 STREET,1910
503 WEST 150 STREET,1910
3660 BROADWAY,1926
535 WEST 151 STREET,1920
533 WEST 151 STREET,1910
531 WEST 151 STREET,1910
529 WEST 151 STREET,1900
527 WEST 151 STREET,1900
525 WEST 151 STREET,1910
523 WEST 151 STREET,1900
521 WEST 151 STREET,1900
519 WEST 151 STREET,1900
517 WEST 151 STREET,1910
515 WEST 151 STREET,1900
511 WEST 151 STREET,1900
1840 AMSTERDAM AVENUE,1926
1842 AMSTERDAM AVENUE,1880
1846 AMSTERDAM AVENUE,1910
1848 AMSTERDAM AVENUE,1900
1850 AMSTERDAM AVENUE,1925
1854 AMSTERDAM AVENUE,1925
502 WEST 152 STREET,1900
510 WEST 152 STREET,1900
514 WEST 152 STREET,1920
518 WEST 152 STREET,1910
522 WEST 152 STREET,1900
524 WEST 152 STREET,1900
526 WEST 152 STREET,1950
528 WEST 152 STREET,1900
530 WEST 152 STREET,1900
532 WEST 152 STREET,1900
534 WEST 152 STREET,1920
584 WEST 152 STREET,1900
588 WEST 152 STREET,1920
590 WEST 152 STREET,1900
594 WEST 152 STREET,1910
598 WEST 152 STREET,1910
3668 BROADWAY,1930
592 WEST 152 STREET,1899
596 WEST 152 STREET,1900
3680 BROADWAY,1899
3682 BROADWAY,1900
3686 BROADWAY,1899
3688 BROADWAY,1910
559 WEST 152 STREET,1899
557 WEST 152 STREET,1900
553 WEST 152 STREET,1900
549 WEST 152 STREET,1899
547 WEST 152 STREET,1899
539 WEST 152 STREET,1926
537 WEST 152 STREET,1899
535 WEST 152 STREET,1899
531 WEST 152 STREET,1900
529 WEST 152 STREET,1900
527 WEST 152 STREET,1910
523 WEST 152 STREET,1890
519 WEST 152 STREET,1926
517 WEST 152 STREET,1899
515 WEST 152 STREET,1899
513 WEST 152 STREET,1899
509 WEST 152 STREET,1900
1864 AMSTERDAM AVENUE,2008
1868 AMSTERDAM AVENUE,1926
1870 AMSTERDAM AVENUE,1900
504 WEST 153 STREET,1899
506 WEST 153 STREET,1926
508 WEST 153 STREET,1938
512 WEST 153 STREET,1920
514 WEST 153 STREET,1920
516 WEST 153 STREET,1920
520 WEST 153 STREET,1920
522 WEST 153 STREET,1920
524 WEST 153 STREET,1926
526 WEST 153 STREET,1962
528 WEST 153 STREET,1900
530 WEST 153 STREET,1900
534 WEST 153 STREET,1900
536 WEST 153 STREET,1920
